state,district,category,type,date,crimes
Selangor,Shah Alam,assault,robbery_solo_unarmed,2022,28
Selangor,Shah Alam,property,all,2016,1624
Selangor,Shah Alam,property,all,2017,1391
Selangor,Shah Alam,property,all,2018,1261
Selangor,Shah Alam,property,all,2019,956
Selangor,Shah Alam,property,all,2020,729
Selangor,Shah Alam,property,all,2021,628
Selangor,Shah Alam,property,all,2022,638
Selangor,Shah Alam,property,break_in,2016,166
Selangor,Shah Alam,property,break_in,2017,92
Selangor,Shah Alam,property,break_in,2018,105
Selangor,Shah Alam,property,break_in,2019,146
Selangor,Shah Alam,property,break_in,2020,130
Selangor,Shah Alam,property,break_in,2021,149
Selangor,Shah Alam,property,break_in,2022,90
Selangor,Shah Alam,property,theft_other,2016,219
Selangor,Shah Alam,property,theft_other,2017,165
Selangor,Shah Alam,property,theft_other,2018,182
Selangor,Shah Alam,property,theft_other,2019,200
Selangor,Shah Alam,property,theft_other,2020,139
Selangor,Shah Alam,property,theft_other,2021,180
Selangor,Shah Alam,property,theft_other,2022,123
Selangor,Shah Alam,property,theft_vehicle_lorry,2016,134
Selangor,Shah Alam,property,theft_vehicle_lorry,2017,99
Selangor,Shah Alam,property,theft_vehicle_lorry,2018,85
Selangor,Shah Alam,property,theft_vehicle_lorry,2019,57
Selangor,Shah Alam,property,theft_vehicle_lorry,2020,31
Selangor,Shah Alam,property,theft_vehicle_lorry,2021,43
Selangor,Shah Alam,property,theft_vehicle_lorry,2022,35
Selangor,Shah Alam,property,theft_vehicle_motorcar,2016,258
Selangor,Shah Alam,property,theft_vehicle_motorcar,2017,184
Selangor,Shah Alam,property,theft_vehicle_motorcar,2018,160
Selangor,Shah Alam,property,theft_vehicle_motorcar,2019,117
Selangor,Shah Alam,property,theft_vehicle_motorcar,2020,85
Selangor,Shah Alam,property,theft_vehicle_motorcar,2021,47
Selangor,Shah Alam,property,theft_vehicle_motorcar,2022,86
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2016,847
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2017,851
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2018,729
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2019,436
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2020,344
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2021,209
Selangor,Shah Alam,property,theft_vehicle_motorcycle,2022,304
Selangor,Subang Jaya,assault,all,2016,370
Selangor,Subang Jaya,assault,all,2017,278
Selangor,Subang Jaya,assault,all,2018,245
Selangor,Subang Jaya,assault,all,2019,245
Selangor,Subang Jaya,assault,all,2020,290
Selangor,Subang Jaya,assault,all,2021,205
Selangor,Subang Jaya,assault,all,2022,157
Selangor,Subang Jaya,assault,causing_injury,2016,54
Selangor,Subang Jaya,assault,causing_injury,2017,63
Selangor,Subang Jaya,assault,causing_injury,2018,56
Selangor,Subang Jaya,assault,causing_injury,2019,46
Selangor,Subang Jaya,assault,causing_injury,2020,43
Selangor,Subang Jaya,assault,causing_injury,2021,56
Selangor,Subang Jaya,assault,causing_injury,2022,34
Selangor,Subang Jaya,assault,murder,2016,6
Selangor,Subang Jaya,assault,murder,2017,6
Selangor,Subang Jaya,assault,murder,2018,5
Selangor,Subang Jaya,assault,murder,2019,0
Selangor,Subang Jaya,assault,murder,2020,7
Selangor,Subang Jaya,assault,murder,2021,3
Selangor,Subang Jaya,assault,murder,2022,3
Selangor,Subang Jaya,assault,rape,2016,27
Selangor,Subang Jaya,assault,rape,2017,17
Selangor,Subang Jaya,assault,rape,2018,20
Selangor,Subang Jaya,assault,rape,2019,25
Selangor,Subang Jaya,assault,rape,2020,20
Selangor,Subang Jaya,assault,rape,2021,12
Selangor,Subang Jaya,assault,rape,2022,17
Selangor,Subang Jaya,assault,robbery_gang_armed,2016,0
Selangor,Subang Jaya,assault,robbery_gang_armed,2017,1
Selangor,Subang Jaya,assault,robbery_gang_armed,2018,4
Selangor,Subang Jaya,assault,robbery_gang_armed,2019,0
Selangor,Subang Jaya,assault,robbery_gang_armed,2020,0
Selangor,Subang Jaya,assault,robbery_gang_armed,2021,0
Selangor,Subang Jaya,assault,robbery_gang_armed,2022,1
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2016,231
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2017,149
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2018,120
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2019,119
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2020,107
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2021,60
Selangor,Subang Jaya,assault,robbery_gang_unarmed,2022,40
Selangor,Subang Jaya,assault,robbery_solo_armed,2016,0
Selangor,Subang Jaya,assault,robbery_solo_armed,2017,0
Selangor,Subang Jaya,assault,robbery_solo_armed,2018,0
Selangor,Subang Jaya,assault,robbery_solo_armed,2019,2
Selangor,Subang Jaya,assault,robbery_solo_armed,2020,1
Selangor,Subang Jaya,assault,robbery_solo_armed,2021,0
Selangor,Subang Jaya,assault,robbery_solo_armed,2022,0
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2016,52
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2017,42
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2018,40
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2019,53
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2020,112
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2021,74
Selangor,Subang Jaya,assault,robbery_solo_unarmed,2022,62
Selangor,Subang Jaya,property,all,2016,1707
Selangor,Subang Jaya,property,all,2017,1187
Selangor,Subang Jaya,property,all,2018,993
Selangor,Subang Jaya,property,all,2019,871
Selangor,Subang Jaya,property,all,2020,774
Selangor,Subang Jaya,property,all,2021,571
Selangor,Subang Jaya,property,all,2022,620
Selangor,Subang Jaya,property,break_in,2016,439
Selangor,Subang Jaya,property,break_in,2017,289
Selangor,Subang Jaya,property,break_in,2018,207
Selangor,Subang Jaya,property,break_in,2019,158
Selangor,Subang Jaya,property,break_in,2020,168
Selangor,Subang Jaya,property,break_in,2021,127
Selangor,Subang Jaya,property,break_in,2022,123
Selangor,Subang Jaya,property,theft_other,2016,513
Selangor,Subang Jaya,property,theft_other,2017,308
Selangor,Subang Jaya,property,theft_other,2018,285
Selangor,Subang Jaya,property,theft_other,2019,234
Selangor,Subang Jaya,property,theft_other,2020,279
Selangor,Subang Jaya,property,theft_other,2021,242
Selangor,Subang Jaya,property,theft_other,2022,240
Selangor,Subang Jaya,property,theft_vehicle_lorry,2016,165
Selangor,Subang Jaya,property,theft_vehicle_lorry,2017,88
Selangor,Subang Jaya,property,theft_vehicle_lorry,2018,69
Selangor,Subang Jaya,property,theft_vehicle_lorry,2019,67
Selangor,Subang Jaya,property,theft_vehicle_lorry,2020,23
Selangor,Subang Jaya,property,theft_vehicle_lorry,2021,20
Selangor,Subang Jaya,property,theft_vehicle_lorry,2022,21
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2016,205
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2017,149
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2018,142
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2019,148
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2020,103
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2021,62
Selangor,Subang Jaya,property,theft_vehicle_motorcar,2022,67
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2016,385
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2017,353
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2018,290
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2019,264
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2020,201
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2021,120
Selangor,Subang Jaya,property,theft_vehicle_motorcycle,2022,169
Trengganu,All,assault,all,2016,407
Trengganu,All,assault,all,2017,354
Trengganu,All,assault,all,2018,291
Trengganu,All,assault,all,2019,293
Trengganu,All,assault,all,2020,278
Trengganu,All,assault,all,2021,224
Trengganu,All,assault,all,2022,223
Trengganu,All,assault,causing_injury,2016,167
Trengganu,All,assault,causing_injury,2017,130
Trengganu,All,assault,causing_injury,2018,124
Trengganu,All,assault,causing_injury,2019,118
Trengganu,All,assault,causing_injury,2020,118
Trengganu,All,assault,causing_injury,2021,101
Trengganu,All,assault,causing_injury,2022,102
Trengganu,All,assault,murder,2016,11
Trengganu,All,assault,murder,2017,5
Trengganu,All,assault,murder,2018,2
Trengganu,All,assault,murder,2019,1
Trengganu,All,assault,murder,2020,3
Trengganu,All,assault,murder,2021,4
Trengganu,All,assault,murder,2022,4
Trengganu,All,assault,rape,2016,81
Trengganu,All,assault,rape,2017,64
Trengganu,All,assault,rape,2018,63
Trengganu,All,assault,rape,2019,80
Trengganu,All,assault,rape,2020,64
Trengganu,All,assault,rape,2021,68
Trengganu,All,assault,rape,2022,66
Trengganu,All,assault,robbery_gang_armed,2016,0
Trengganu,All,assault,robbery_gang_armed,2017,0
Trengganu,All,assault,robbery_gang_armed,2018,1
Trengganu,All,assault,robbery_gang_armed,2019,0
Trengganu,All,assault,robbery_gang_armed,2020,0
Trengganu,All,assault,robbery_gang_armed,2021,0
Trengganu,All,assault,robbery_gang_armed,2022,1
Trengganu,All,assault,robbery_gang_unarmed,2016,88
Trengganu,All,assault,robbery_gang_unarmed,2017,79
Trengganu,All,assault,robbery_gang_unarmed,2018,58
Trengganu,All,assault,robbery_gang_unarmed,2019,50
Trengganu,All,assault,robbery_gang_unarmed,2020,41
Trengganu,All,assault,robbery_gang_unarmed,2021,22
Trengganu,All,assault,robbery_gang_unarmed,2022,24
Trengganu,All,assault,robbery_solo_armed,2016,1
Trengganu,All,assault,robbery_solo_armed,2017,0
Trengganu,All,assault,robbery_solo_armed,2018,1
Trengganu,All,assault,robbery_solo_armed,2019,0
Trengganu,All,assault,robbery_solo_armed,2020,0
Trengganu,All,assault,robbery_solo_armed,2021,1
Trengganu,All,assault,robbery_solo_armed,2022,1
Trengganu,All,assault,robbery_solo_unarmed,2016,59
Trengganu,All,assault,robbery_solo_unarmed,2017,76
Trengganu,All,assault,robbery_solo_unarmed,2018,42
Trengganu,All,assault,robbery_solo_unarmed,2019,44
Trengganu,All,assault,robbery_solo_unarmed,2020,52
Trengganu,All,assault,robbery_solo_unarmed,2021,28
Trengganu,All,assault,robbery_solo_unarmed,2022,25
Trengganu,All,property,all,2016,2087
Trengganu,All,property,all,2017,1903
Trengganu,All,property,all,2018,1532
Trengganu,All,property,all,2019,1577
Trengganu,All,property,all,2020,1821
Trengganu,All,property,all,2021,1370
Trengganu,All,property,all,2022,1254
Trengganu,All,property,break_in,2016,452
Trengganu,All,property,break_in,2017,456
Trengganu,All,property,break_in,2018,420
Trengganu,All,property,break_in,2019,496
Trengganu,All,property,break_in,2020,601
Trengganu,All,property,break_in,2021,480
Trengganu,All,property,break_in,2022,439
Trengganu,All,property,theft_other,2016,455
Trengganu,All,property,theft_other,2017,365
Trengganu,All,property,theft_other,2018,420
Trengganu,All,property,theft_other,2019,524
Trengganu,All,property,theft_other,2020,847
Trengganu,All,property,theft_other,2021,596
Trengganu,All,property,theft_other,2022,545
Trengganu,All,property,theft_vehicle_lorry,2016,28
Trengganu,All,property,theft_vehicle_lorry,2017,22
Trengganu,All,property,theft_vehicle_lorry,2018,10
Trengganu,All,property,theft_vehicle_lorry,2019,13
Trengganu,All,property,theft_vehicle_lorry,2020,4
Trengganu,All,property,theft_vehicle_lorry,2021,7
Trengganu,All,property,theft_vehicle_lorry,2022,10
Trengganu,All,property,theft_vehicle_motorcar,2016,203
Trengganu,All,property,theft_vehicle_motorcar,2017,146
Trengganu,All,property,theft_vehicle_motorcar,2018,77
Trengganu,All,property,theft_vehicle_motorcar,2019,78
Trengganu,All,property,theft_vehicle_motorcar,2020,56
Trengganu,All,property,theft_vehicle_motorcar,2021,63
Trengganu,All,property,theft_vehicle_motorcar,2022,38
Trengganu,All,property,theft_vehicle_motorcycle,2016,949
Trengganu,All,property,theft_vehicle_motorcycle,2017,914
Trengganu,All,property,theft_vehicle_motorcycle,2018,605
Trengganu,All,property,theft_vehicle_motorcycle,2019,466
Trengganu,All,property,theft_vehicle_motorcycle,2020,313
Trengganu,All,property,theft_vehicle_motorcycle,2021,224
Trengganu,All,property,theft_vehicle_motorcycle,2022,222
Trengganu,Besut,assault,all,2016,87
Trengganu,Besut,assault,all,2017,88
Trengganu,Besut,assault,all,2018,65
Trengganu,Besut,assault,all,2019,62
Trengganu,Besut,assault,all,2020,45
Trengganu,Besut,assault,all,2021,48
Trengganu,Besut,assault,all,2022,36
Trengganu,Besut,assault,causing_injury,2016,48
Trengganu,Besut,assault,causing_injury,2017,35
Trengganu,Besut,assault,causing_injury,2018,30
Trengganu,Besut,assault,causing_injury,2019,33
Trengganu,Besut,assault,causing_injury,2020,16
Trengganu,Besut,assault,causing_injury,2021,27
Trengganu,Besut,assault,causing_injury,2022,21
Trengganu,Besut,assault,murder,2016,1
Trengganu,Besut,assault,murder,2017,3
Trengganu,Besut,assault,murder,2018,0
Trengganu,Besut,assault,murder,2019,0
Trengganu,Besut,assault,murder,2020,0
Trengganu,Besut,assault,murder,2021,0
Trengganu,Besut,assault,murder,2022,0
Trengganu,Besut,assault,rape,2016,13
Trengganu,Besut,assault,rape,2017,9
Trengganu,Besut,assault,rape,2018,12
Trengganu,Besut,assault,rape,2019,19
Trengganu,Besut,assault,rape,2020,15
Trengganu,Besut,assault,rape,2021,11
Trengganu,Besut,assault,rape,2022,9
Trengganu,Besut,assault,robbery_gang_armed,2016,0
Trengganu,Besut,assault,robbery_gang_armed,2017,0
Trengganu,Besut,assault,robbery_gang_armed,2018,0
Trengganu,Besut,assault,robbery_gang_armed,2019,0
Trengganu,Besut,assault,robbery_gang_armed,2020,0
Trengganu,Besut,assault,robbery_gang_armed,2021,0
Trengganu,Besut,assault,robbery_gang_armed,2022,0
Trengganu,Besut,assault,robbery_gang_unarmed,2016,16
Trengganu,Besut,assault,robbery_gang_unarmed,2017,23
Trengganu,Besut,assault,robbery_gang_unarmed,2018,13
Trengganu,Besut,assault,robbery_gang_unarmed,2019,4
Trengganu,Besut,assault,robbery_gang_unarmed,2020,2
Trengganu,Besut,assault,robbery_gang_unarmed,2021,4
Trengganu,Besut,assault,robbery_gang_unarmed,2022,2
Trengganu,Besut,assault,robbery_solo_armed,2016,0
Trengganu,Besut,assault,robbery_solo_armed,2017,0
Trengganu,Besut,assault,robbery_solo_armed,2018,0
Trengganu,Besut,assault,robbery_solo_armed,2019,0
Trengganu,Besut,assault,robbery_solo_armed,2020,0
Trengganu,Besut,assault,robbery_solo_armed,2021,0
Trengganu,Besut,assault,robbery_solo_armed,2022,0
Trengganu,Besut,assault,robbery_solo_unarmed,2016,9
Trengganu,Besut,assault,robbery_solo_unarmed,2017,18
Trengganu,Besut,assault,robbery_solo_unarmed,2018,10
Trengganu,Besut,assault,robbery_solo_unarmed,2019,6
Trengganu,Besut,assault,robbery_solo_unarmed,2020,12
Trengganu,Besut,assault,robbery_solo_unarmed,2021,6
Trengganu,Besut,assault,robbery_solo_unarmed,2022,4
Trengganu,Besut,property,all,2016,411
Trengganu,Besut,property,all,2017,396
Trengganu,Besut,property,all,2018,302
Trengganu,Besut,property,all,2019,347
Trengganu,Besut,property,all,2020,360
Trengganu,Besut,property,all,2021,253
Trengganu,Besut,property,all,2022,203
Trengganu,Besut,property,break_in,2016,80
Trengganu,Besut,property,break_in,2017,80
Trengganu,Besut,property,break_in,2018,92
Trengganu,Besut,property,break_in,2019,138
Trengganu,Besut,property,break_in,2020,107
Trengganu,Besut,property,break_in,2021,81
Trengganu,Besut,property,break_in,2022,69
Trengganu,Besut,property,theft_other,2016,58
Trengganu,Besut,property,theft_other,2017,41
Trengganu,Besut,property,theft_other,2018,43
Trengganu,Besut,property,theft_other,2019,79
Trengganu,Besut,property,theft_other,2020,166
Trengganu,Besut,property,theft_other,2021,93
Trengganu,Besut,property,theft_other,2022,84
Trengganu,Besut,property,theft_vehicle_lorry,2016,3
Trengganu,Besut,property,theft_vehicle_lorry,2017,4
Trengganu,Besut,property,theft_vehicle_lorry,2018,1
Trengganu,Besut,property,theft_vehicle_lorry,2019,1
Trengganu,Besut,property,theft_vehicle_lorry,2020,2
Trengganu,Besut,property,theft_vehicle_lorry,2021,1
Trengganu,Besut,property,theft_vehicle_lorry,2022,2
Trengganu,Besut,property,theft_vehicle_motorcar,2016,47
Trengganu,Besut,property,theft_vehicle_motorcar,2017,50
Trengganu,Besut,property,theft_vehicle_motorcar,2018,21
Trengganu,Besut,property,theft_vehicle_motorcar,2019,27
Trengganu,Besut,property,theft_vehicle_motorcar,2020,11
Trengganu,Besut,property,theft_vehicle_motorcar,2021,10
Trengganu,Besut,property,theft_vehicle_motorcar,2022,12
Trengganu,Besut,property,theft_vehicle_motorcycle,2016,223
Trengganu,Besut,property,theft_vehicle_motorcycle,2017,221
Trengganu,Besut,property,theft_vehicle_motorcycle,2018,145
Trengganu,Besut,property,theft_vehicle_motorcycle,2019,102
Trengganu,Besut,property,theft_vehicle_motorcycle,2020,74
Trengganu,Besut,property,theft_vehicle_motorcycle,2021,68
Trengganu,Besut,property,theft_vehicle_motorcycle,2022,36
Trengganu,Dungun,assault,all,2016,83
Trengganu,Dungun,assault,all,2017,56
Trengganu,Dungun,assault,all,2018,41
Trengganu,Dungun,assault,all,2019,36
Trengganu,Dungun,assault,all,2020,26
Trengganu,Dungun,assault,all,2021,18
Trengganu,Dungun,assault,all,2022,20
Trengganu,Dungun,assault,causing_injury,2016,39
Trengganu,Dungun,assault,causing_injury,2017,27
Trengganu,Dungun,assault,causing_injury,2018,27
Trengganu,Dungun,assault,causing_injury,2019,23
Trengganu,Dungun,assault,causing_injury,2020,4
Trengganu,Dungun,assault,causing_injury,2021,5
Trengganu,Dungun,assault,causing_injury,2022,6
Trengganu,Dungun,assault,murder,2016,3
Trengganu,Dungun,assault,murder,2017,0
Trengganu,Dungun,assault,murder,2018,0
Trengganu,Dungun,assault,murder,2019,0
Trengganu,Dungun,assault,murder,2020,1
Trengganu,Dungun,assault,murder,2021,0
Trengganu,Dungun,assault,murder,2022,0
Trengganu,Dungun,assault,rape,2016,12
Trengganu,Dungun,assault,rape,2017,10
Trengganu,Dungun,assault,rape,2018,5
Trengganu,Dungun,assault,rape,2019,5
Trengganu,Dungun,assault,rape,2020,11
Trengganu,Dungun,assault,rape,2021,12
Trengganu,Dungun,assault,rape,2022,9
Trengganu,Dungun,assault,robbery_gang_armed,2016,0
Trengganu,Dungun,assault,robbery_gang_armed,2017,0
Trengganu,Dungun,assault,robbery_gang_armed,2018,0
Trengganu,Dungun,assault,robbery_gang_armed,2019,0
Trengganu,Dungun,assault,robbery_gang_armed,2020,0
Trengganu,Dungun,assault,robbery_gang_armed,2021,0
Trengganu,Dungun,assault,robbery_gang_armed,2022,0
Trengganu,Dungun,assault,robbery_gang_unarmed,2016,14
Trengganu,Dungun,assault,robbery_gang_unarmed,2017,14
Trengganu,Dungun,assault,robbery_gang_unarmed,2018,5
Trengganu,Dungun,assault,robbery_gang_unarmed,2019,3
Trengganu,Dungun,assault,robbery_gang_unarmed,2020,5
Trengganu,Dungun,assault,robbery_gang_unarmed,2021,0
Trengganu,Dungun,assault,robbery_gang_unarmed,2022,2
Trengganu,Dungun,assault,robbery_solo_armed,2016,0
Trengganu,Dungun,assault,robbery_solo_armed,2017,0
Trengganu,Dungun,assault,robbery_solo_armed,2018,0
Trengganu,Dungun,assault,robbery_solo_armed,2019,0
Trengganu,Dungun,assault,robbery_solo_armed,2020,0
Trengganu,Dungun,assault,robbery_solo_armed,2021,0
Trengganu,Dungun,assault,robbery_solo_armed,2022,0
Trengganu,Dungun,assault,robbery_solo_unarmed,2016,15
Trengganu,Dungun,assault,robbery_solo_unarmed,2017,5
Trengganu,Dungun,assault,robbery_solo_unarmed,2018,4
Trengganu,Dungun,assault,robbery_solo_unarmed,2019,5
Trengganu,Dungun,assault,robbery_solo_unarmed,2020,5
Trengganu,Dungun,assault,robbery_solo_unarmed,2021,1
Trengganu,Dungun,assault,robbery_solo_unarmed,2022,3
Trengganu,Dungun,property,all,2016,295
Trengganu,Dungun,property,all,2017,263
Trengganu,Dungun,property,all,2018,243
Trengganu,Dungun,property,all,2019,211
Trengganu,Dungun,property,all,2020,235
Trengganu,Dungun,property,all,2021,195
Trengganu,Dungun,property,all,2022,169
Trengganu,Dungun,property,break_in,2016,80
Trengganu,Dungun,property,break_in,2017,69
Trengganu,Dungun,property,break_in,2018,62
Trengganu,Dungun,property,break_in,2019,64
Trengganu,Dungun,property,break_in,2020,91
Trengganu,Dungun,property,break_in,2021,82
Trengganu,Dungun,property,break_in,2022,61
Trengganu,Dungun,property,theft_other,2016,76
Trengganu,Dungun,property,theft_other,2017,61
Trengganu,Dungun,property,theft_other,2018,74
Trengganu,Dungun,property,theft_other,2019,77
Trengganu,Dungun,property,theft_other,2020,102
Trengganu,Dungun,property,theft_other,2021,80
Trengganu,Dungun,property,theft_other,2022,70
Trengganu,Dungun,property,theft_vehicle_lorry,2016,6
Trengganu,Dungun,property,theft_vehicle_lorry,2017,3
Trengganu,Dungun,property,theft_vehicle_lorry,2018,2
Trengganu,Dungun,property,theft_vehicle_lorry,2019,2
Trengganu,Dungun,property,theft_vehicle_lorry,2020,0
Trengganu,Dungun,property,theft_vehicle_lorry,2021,1
Trengganu,Dungun,property,theft_vehicle_lorry,2022,0
Trengganu,Dungun,property,theft_vehicle_motorcar,2016,7
Trengganu,Dungun,property,theft_vehicle_motorcar,2017,9
Trengganu,Dungun,property,theft_vehicle_motorcar,2018,8
Trengganu,Dungun,property,theft_vehicle_motorcar,2019,2
Trengganu,Dungun,property,theft_vehicle_motorcar,2020,3
Trengganu,Dungun,property,theft_vehicle_motorcar,2021,6
Trengganu,Dungun,property,theft_vehicle_motorcar,2022,5
Trengganu,Dungun,property,theft_vehicle_motorcycle,2016,126
Trengganu,Dungun,property,theft_vehicle_motorcycle,2017,121
Trengganu,Dungun,property,theft_vehicle_motorcycle,2018,97
Trengganu,Dungun,property,theft_vehicle_motorcycle,2019,66
Trengganu,Dungun,property,theft_vehicle_motorcycle,2020,39
Trengganu,Dungun,property,theft_vehicle_motorcycle,2021,26
Trengganu,Dungun,property,theft_vehicle_motorcycle,2022,33
Trengganu,Hulu Trengganu,assault,all,2016,26
Trengganu,Hulu Trengganu,assault,all,2017,20
Trengganu,Hulu Trengganu,assault,all,2018,26
Trengganu,Hulu Trengganu,assault,all,2019,19
Trengganu,Hulu Trengganu,assault,all,2020,23
Trengganu,Hulu Trengganu,assault,all,2021,17
Trengganu,Hulu Trengganu,assault,all,2022,17
Trengganu,Hulu Trengganu,assault,causing_injury,2016,12
Trengganu,Hulu Trengganu,assault,causing_injury,2017,11
Trengganu,Hulu Trengganu,assault,causing_injury,2018,10
Trengganu,Hulu Trengganu,assault,causing_injury,2019,10
Trengganu,Hulu Trengganu,assault,causing_injury,2020,13
Trengganu,Hulu Trengganu,assault,causing_injury,2021,12
Trengganu,Hulu Trengganu,assault,causing_injury,2022,6
Trengganu,Hulu Trengganu,assault,murder,2016,0
Trengganu,Hulu Trengganu,assault,murder,2017,0
Trengganu,Hulu Trengganu,assault,murder,2018,0
Trengganu,Hulu Trengganu,assault,murder,2019,0
Trengganu,Hulu Trengganu,assault,murder,2020,1
Trengganu,Hulu Trengganu,assault,murder,2021,0
Trengganu,Hulu Trengganu,assault,murder,2022,2
Trengganu,Hulu Trengganu,assault,rape,2016,5
Trengganu,Hulu Trengganu,assault,rape,2017,5
Trengganu,Hulu Trengganu,assault,rape,2018,6
Trengganu,Hulu Trengganu,assault,rape,2019,4
Trengganu,Hulu Trengganu,assault,rape,2020,3
Trengganu,Hulu Trengganu,assault,rape,2021,2
Trengganu,Hulu Trengganu,assault,rape,2022,4
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2016,0
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2017,0
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2018,0
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2019,0
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2020,0
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2021,0
Trengganu,Hulu Trengganu,assault,robbery_gang_armed,2022,0
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2016,7
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2017,2
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2018,4
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2019,3
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2020,2
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2021,2
Trengganu,Hulu Trengganu,assault,robbery_gang_unarmed,2022,5
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2016,0
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2017,0
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2018,1
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2019,0
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2020,0
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2021,1
Trengganu,Hulu Trengganu,assault,robbery_solo_armed,2022,0
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2016,2
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2017,2
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2018,5
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2019,2
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2020,4
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2021,0
Trengganu,Hulu Trengganu,assault,robbery_solo_unarmed,2022,0
Trengganu,Hulu Trengganu,property,all,2016,129
Trengganu,Hulu Trengganu,property,all,2017,123
Trengganu,Hulu Trengganu,property,all,2018,77
Trengganu,Hulu Trengganu,property,all,2019,87
Trengganu,Hulu Trengganu,property,all,2020,101
Trengganu,Hulu Trengganu,property,all,2021,92
Trengganu,Hulu Trengganu,property,all,2022,84
Trengganu,Hulu Trengganu,property,break_in,2016,43
Trengganu,Hulu Trengganu,property,break_in,2017,45
Trengganu,Hulu Trengganu,property,break_in,2018,17
Trengganu,Hulu Trengganu,property,break_in,2019,22
Trengganu,Hulu Trengganu,property,break_in,2020,29
Trengganu,Hulu Trengganu,property,break_in,2021,27
Trengganu,Hulu Trengganu,property,break_in,2022,26
Trengganu,Hulu Trengganu,property,theft_other,2016,23
Trengganu,Hulu Trengganu,property,theft_other,2017,24
Trengganu,Hulu Trengganu,property,theft_other,2018,25
Trengganu,Hulu Trengganu,property,theft_other,2019,53
Trengganu,Hulu Trengganu,property,theft_other,2020,51
Trengganu,Hulu Trengganu,property,theft_other,2021,44
Trengganu,Hulu Trengganu,property,theft_other,2022,47
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2016,2
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2017,5
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2018,0
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2019,1
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2020,0
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2021,2
Trengganu,Hulu Trengganu,property,theft_vehicle_lorry,2022,0
Trengganu,Hulu Trengganu,property,theft_vehicle_motorcar,2016,13
Trengganu,Hulu Trengganu,property,theft_vehicle_motorcar,2017,3
Trengganu,Hulu Trengganu,property,theft_vehicle_motorcar,2018,3
